timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2961,-0.172974,0.019775,1.099976,-0.427246,2.685547,2.868652
2970,-0.111206,-0.145752,1.087402,0.061035,3.112793,2.258301
2982,-0.095337,-0.092041,1.016357,0.854492,3.173828,-0.122070
2992,0.001343,-0.178955,1.000122,1.770020,2.990723,-1.464844
3001,0.056274,-0.149780,0.931274,2.075195,2.868652,-2.014160
3011,0.197510,-0.066406,0.997925,1.708984,2.441406,-2.380371
3021,0.217773,-0.184570,0.895264,0.793457,1.831055,-2.868652
3030,0.212036,0.001709,0.945801,-0.183105,0.854492,-3.417969
3041,0.213501,-0.233643,0.916626,-0.427246,0.000000,-3.601074
3051,0.205322,-0.103638,0.926758,-1.281738,-0.366211,-3.906250
3062,0.130737,-0.186401,0.950562,-2.319336,-1.586914,-5.432129
3072,0.098999,0.027954,1.077393,-2.197266,-1.831055,-6.286621
3081,0.065918,-0.258789,0.968750,-2.136230,-2.441406,-7.019043
3091,0.052856,-0.039063,1.056885,-2.136230,-2.441406,-7.751465
3101,0.082764,-0.039917,1.070435,-1.647949,-2.502441,-8.605957
3111,0.029175,-0.315796,0.924194,-0.915527,-2.441406,-9.582520
3120,0.030884,-0.013062,0.987183,-0.915527,-2.319336,-10.437012
3132,0.019531,-0.135498,0.847046,-0.976562,-1.770020,-10.742188
3142,-0.018799,-0.050293,1.036499,-1.464844,-1.342773,-10.559082
3151,-0.014038,-0.121460,0.976196,-1.892090,-1.098633,-10.314941
3161,-0.055542,-0.080688,1.018555,-2.197266,-0.549316,-9.704590
3171,-0.038818,-0.089966,0.964600,-2.136230,0.427246,-8.422852
3181,-0.063232,-0.079468,0.938232,-2.258301,1.037598,-7.385254
3191,-0.027832,-0.009766,1.021118,-2.624512,2.197266,-4.821777
3201,-0.057739,-0.154785,0.918945,-2.685547,2.807617,-3.845215
3211,-0.010132,-0.209351,0.977051,-2.136230,3.662109,-2.624512
3221,-0.024048,-0.256470,0.892456,-1.953125,3.662109,-1.770020
3231,-0.033081,-0.066040,0.942627,-2.258301,3.662109,-1.281738
3240,-0.000244,-0.232666,0.877319,-2.685547,4.028320,-0.366211
3250,-0.070312,-0.106201,1.001465,-2.929688,4.333496,1.037598
3262,-0.030396,-0.024658,1.129395,-2.136230,5.187988,3.906250
3272,-0.051270,-0.137573,1.071899,-1.831055,5.615234,5.493164
3281,-0.106567,-0.120605,1.026978,-2.075195,6.103516,7.019043
3291,-0.110474,-0.166870,0.951050,-2.563477,6.530762,8.239746
3301,-0.063232,0.003418,0.968750,-2.746582,6.713867,9.094238
3311,-0.045166,-0.255859,0.864258,-2.685547,6.774902,9.582520
3320,-0.082031,-0.183350,0.919800,-3.356934,6.347656,9.948730
3332,-0.024414,-0.158447,0.970215,-4.028320,6.347656,10.314941
3341,-0.019653,0.088257,1.128906,-3.967285,6.530762,10.437012
3351,-0.018677,-0.226318,1.046387,-3.234863,6.530762,10.681152
3361,-0.055542,-0.281738,0.921631,-2.746582,6.469727,10.681152
3370,0.034424,-0.051025,1.042480,-2.502441,6.652832,10.253906
3381,0.020752,-0.447754,0.949341,-2.197266,6.103516,9.460449
3390,0.012207,-0.352783,0.909912,-2.685547,5.798340,7.995605
3402,0.070068,0.005249,1.050171,-2.990723,4.272461,4.089355
3412,0.103271,-0.223633,0.923828,-3.356934,3.479004,1.892090
3422,0.180786,-0.068970,0.985229,-3.906250,2.441406,0.122070
3431,0.189453,-0.148315,1.032837,-4.394531,1.708984,-1.220703
3441,0.174683,0.032837,1.111694,-4.333496,0.915527,-2.197266
3450,0.201050,-0.004883,1.207031,-3.234863,0.854492,-2.197266
3461,0.151245,-0.188599,1.021851,-2.258301,0.488281,-2.136230
3470,0.176147,-0.125244,0.954590,-1.831055,-0.122070,-2.197266
3482,0.175781,-0.202515,0.994629,-1.464844,-0.732422,0.061035
3492,0.155273,-0.135864,0.883423,-1.586914,-1.098633,1.098633
